timestamp,zh-%E5%87%8F%E8%82%A5,zh-%E5%88%86%E6%9E%9D%E6%9D%86%E8%8F%8C%E5%B1%9E,zh-%E5%88%A9%E7%A6%8F%E5%B9%B3,zh-%E5%8D%A1%E4%BB%8B%E8%8B%97,zh-%E5%8F%91%E7%83%AD,zh-%E5%90%A1%E5%97%AA%E9%85%B0%E8%83%BA,zh-%E5%92%B3%E8%A1%80,zh-%E5%B9%BF%E6%B3%9B%E8%80%90%E8%8D%AF%E7%BB%93%E6%A0%B8,zh-%E5%BC%82%E7%83%9F%E8%82%BC,zh-%E6%8A%97%E7%94%9F%E7%B4%A0%E6%8A%97%E8%97%A5%E6%80%A7,zh-%E6%8A%97%E7%BB%86%E8%8F%8C%E8%8D%AF,zh-%E7%B5%90%E6%A0%B8,zh-%E7%B5%90%E6%A0%B8%E6%A1%BF%E8%8F%8C,zh-%E7%BB%93%E6%A0%B8%E8%8F%8C%E7%B4%A0%E8%AF%95%E9%AA%8C,zh-%E9%BA%BB%E9%A3%8E%E6%9D%86%E8%8F%8C,zh
2007-12-21 21:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28491
2007-12-21 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31008
2007-12-21 23:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,36703
2007-12-22 00:00:00,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,35751
2007-12-22 01:00:00,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,46395
2007-12-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61866
2007-12-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,61634
2007-12-22 04:00:00,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,67809
2007-12-22 05:00:00,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,47292
2007-12-22 06:00:00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,48049
2007-12-22 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54713
2007-12-22 08:00:00,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,58625
2007-12-22 09:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62804
2007-12-22 10:00:00,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,69499
2007-12-22 11:00:00,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,84717
2007-12-22 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89216
2007-12-22 13:00:00,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,88663
2007-12-22 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70914
2007-12-22 15:00:00,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,67134
2007-12-22 16:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,78699
2007-12-22 17:00:00,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,78455
2007-12-22 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50790
2007-12-22 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37958
2007-12-22 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30617
2007-12-22 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27849
2007-12-22 22:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31077
2007-12-22 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27809
2007-12-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27727
2007-12-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30675
2007-12-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37830
2007-12-23 03:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47821
2007-12-23 04:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54361
2007-12-23 05:00:00,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,55614
2007-12-23 06:00:00,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,56029
2007-12-23 07:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87401
2007-12-23 08:00:00,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,64512
2007-12-23 09:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67770
2007-12-23 10:00:00,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,64892
2007-12-23 11:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68907
2007-12-23 12:00:00,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,70582
2007-12-23 13:00:00,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,77949
2007-12-23 14:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63525
2007-12-23 15:00:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76120
2007-12-23 16:00:00,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,89157
2007-12-23 17:00:00,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,81931
2007-12-23 18:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,47722
2007-12-23 19:00:00,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,40616
2007-12-23 20:00:00,0,2,0,1,2,0,0,0,0,0,0,1,1,0,5,32074
2007-12-23 21:00:00,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,28446
2007-12-23 22:00:00,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,30306
2007-12-23 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29064
2007-12-24 00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27832
2007-12-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36336
2007-12-24 02:00:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,58480
2007-12-24 03:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61347
2007-12-24 04:00:00,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,72969
2007-12-24 05:00:00,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,63658
2007-12-24 06:00:00,1,0,0,2,1,0,0,0,0,0,0,3,0,0,0,64777
2007-12-24 07:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73875
2007-12-24 08:00:00,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,77393
2007-12-24 09:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73134
2007-12-24 10:00:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,56537
2007-12-24 11:00:00,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,68580
2007-12-24 12:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,78590
2007-12-24 13:00:00,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,78983
2007-12-24 14:00:00,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,58999
2007-12-24 15:00:00,4,1,0,2,3,0,0,0,0,0,0,3,1,0,0,69350
2007-12-24 16:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81575
2007-12-24 17:00:00,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,80410
2007-12-24 18:00:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56874
2007-12-24 19:00:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37894
2007-12-24 20:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30673
2007-12-24 21:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26720
2007-12-24 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28240
2007-12-24 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28130
2007-12-25 00:00:00,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,31706
2007-12-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40264
2007-12-25 02:00:00,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,52484
2007-12-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,61062
2007-12-25 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80024
2007-12-25 05:00:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49174
2007-12-25 06:00:00,0,0,0,10,0,0,0,1,0,0,0,1,0,0,0,52539
2007-12-25 07:00:00,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,54183
2007-12-25 08:00:00,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,53199
2007-12-25 09:00:00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,52780
2007-12-25 10:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52348
2007-12-25 11:00:00,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,64260
2007-12-25 12:00:00,1,1,0,1,0,0,0,0,0,0,0,3,1,0,0,67635
2007-12-25 13:00:00,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,72168
2007-12-25 14:00:00,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,59864
2007-12-25 15:00:00,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,75551
2007-12-25 16:00:00,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,88605
2007-12-25 17:00:00,0,0,0,1,0,0,0,0,0,0,0,5,1,0,1,82951
2007-12-25 18:00:00,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,61797
2007-12-25 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39198
2007-12-25 20:00:00,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,37156
2007-12-25 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38095
2007-12-25 22:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42709
2007-12-25 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40979
2007-12-26 00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49485
2007-12-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56922
2007-12-26 02:00:00,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0,61148
2007-12-26 03:00:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55303
2007-12-26 04:00:00,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,58443
2007-12-26 05:00:00,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,54210
2007-12-26 06:00:00,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,59522
2007-12-26 07:00:00,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,62091
2007-12-26 08:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60220
2007-12-26 09:00:00,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,65073
2007-12-26 10:00:00,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,60912
2007-12-26 11:00:00,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,73949
2007-12-26 12:00:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76438
2007-12-26 13:00:00,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,77520
2007-12-26 14:00:00,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,67753
2007-12-26 15:00:00,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,78094
2007-12-26 16:00:00,1,0,0,1,3,0,0,0,0,0,0,3,0,0,0,96166
2007-12-26 17:00:00,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,90800
2007-12-26 18:00:00,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,62382
2007-12-26 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45847
2007-12-26 20:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41233
2007-12-26 21:00:00,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,37507
2007-12-26 22:00:00,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,43376
2007-12-26 23:00:00,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,55558
2007-12-27 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42818
2007-12-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39870
2007-12-27 02:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46118
2007-12-27 03:00:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52320
2007-12-27 04:00:00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,57591
2007-12-27 05:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62011
2007-12-27 06:00:00,1,0,0,7,0,0,0,0,0,0,0,4,0,0,0,62170
2007-12-27 07:00:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,60787
2007-12-27 08:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,71666
2007-12-27 09:00:00,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,59095
2007-12-27 10:00:00,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,58647
2007-12-27 11:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,74049
2007-12-27 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,85065
2007-12-27 13:00:00,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,91632
2007-12-27 14:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67779
2007-12-27 15:00:00,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,83583
2007-12-27 16:00:00,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,100332
2007-12-27 17:00:00,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,91476
2007-12-27 18:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,70554
2007-12-27 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61255
2007-12-27 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36500
2007-12-27 21:00:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32753
2007-12-27 22:00:00,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,40020
2007-12-27 23:00:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,30464
2007-12-28 00:00:00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,31565
2007-12-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38493
2007-12-28 02:00:00,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,53007
2007-12-28 03:00:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56664
2007-12-28 04:00:00,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,61249
2007-12-28 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54422
2007-12-28 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57984
2007-12-28 07:00:00,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,58963
2007-12-28 08:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61748
2007-12-28 09:00:00,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,67215
2007-12-28 10:00:00,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,58141
2007-12-28 11:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80403
2007-12-28 12:00:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,84196
2007-12-28 13:00:00,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,94446
2007-12-28 14:00:00,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,81111
2007-12-28 15:00:00,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,78440
2007-12-28 16:00:00,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,87402
2007-12-28 17:00:00,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,89573
2007-12-28 18:00:00,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,60211
2007-12-28 19:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41404
2007-12-28 20:00:00,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,34401
2007-12-28 21:00:00,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,31999
2007-12-28 22:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,35833
2007-12-28 23:00:00,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,36631
2007-12-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,38105
2007-12-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41179
2007-12-29 02:00:00,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,48876
2007-12-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54677
2007-12-29 04:00:00,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,60077
2007-12-29 05:00:00,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,63132
2007-12-29 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68312
2007-12-29 07:00:00,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,67202
2007-12-29 08:00:00,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69895
2007-12-29 09:00:00,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,79674
2007-12-29 10:00:00,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,55250
2007-12-29 11:00:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61707
2007-12-29 12:00:00,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,70802
2007-12-29 13:00:00,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0,72590
2007-12-29 14:00:00,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,74443
2007-12-29 15:00:00,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,74160
2007-12-29 16:00:00,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,86378
2007-12-29 17:00:00,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,82421
2007-12-29 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55956
2007-12-29 19:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,45391
2007-12-29 20:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36211
2007-12-29 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32432
2007-12-29 22:00:00,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32661
2007-12-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,30943
2007-12-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36247
2007-12-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39630
2007-12-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,54475
2007-12-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53465
2007-12-30 04:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,64595
2007-12-30 05:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73550
2007-12-30 06:00:00,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,71958
2007-12-30 07:00:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,61335
2007-12-30 08:00:00,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,59994
2007-12-30 09:00:00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,59848
2007-12-30 10:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58952
2007-12-30 11:00:00,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,69592
2007-12-30 12:00:00,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,74795
2007-12-30 13:00:00,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,75131
2007-12-30 14:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66244
2007-12-30 15:00:00,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,74266
2007-12-30 16:00:00,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,83324
2007-12-30 17:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,78618
2007-12-30 18:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49747
2007-12-30 19:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38737
2007-12-30 20:00:00,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,32710
2007-12-30 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32330
2007-12-30 22:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32158
2007-12-30 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35666
2007-12-31 00:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34732
2007-12-31 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42298
2007-12-31 02:00:00,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,53224
2007-12-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60905
2007-12-31 04:00:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64799
2007-12-31 05:00:00,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,64136
2007-12-31 06:00:00,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,71080
2007-12-31 07:00:00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,73090
2007-12-31 08:00:00,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,60736
2007-12-31 09:00:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,59632
2007-12-31 10:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55609
2007-12-31 11:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,66426
2007-12-31 12:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,68770
2007-12-31 13:00:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,68646
2007-12-31 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,54583
2007-12-31 15:00:00,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,69437
2007-12-31 16:00:00,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,76913
2007-12-31 17:00:00,0,1,0,1,1,0,0,1,0,0,0,2,0,0,0,70891
2007-12-31 18:00:00,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,47762
2007-12-31 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40591
2007-12-31 20:00:00,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,33519
2007-12-31 21:00:00,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32676
2007-12-31 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29441
2007-12-31 23:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27961
2008-01-01 00:00:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29099
2008-01-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30677
2008-01-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36504
2008-01-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,40905
2008-01-01 04:00:00,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,46678
2008-01-01 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48609
2008-01-01 06:00:00,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,52939
2008-01-01 07:00:00,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,61192
2008-01-01 08:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,64007
2008-01-01 09:00:00,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,56655
2008-01-01 10:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59271
2008-01-01 11:00:00,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,75885
2008-01-01 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,82611
2008-01-01 13:00:00,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,85412
2008-01-01 14:00:00,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,65714
2008-01-01 15:00:00,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,75082
2008-01-01 16:00:00,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,89453
2008-01-01 17:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,88202
2008-01-01 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63193
2008-01-01 19:00:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,43931
2008-01-01 20:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33508
2008-01-01 21:00:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,28677
2008-01-01 22:00:00,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33587
2008-01-01 23:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35261
2008-01-02 00:00:00,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32224
2008-01-02 01:00:00,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,41208
2008-01-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,47911
2008-01-02 03:00:00,3,0,0,1,0,0,0,2,0,0,0,1,0,0,0,56656
2008-01-02 04:00:00,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,65688
2008-01-02 05:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58413
2008-01-02 06:00:00,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,66402
2008-01-02 07:00:00,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,69031
2008-01-02 08:00:00,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,68652
2008-01-02 09:00:00,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,65376
2008-01-02 10:00:00,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,70039
2008-01-02 11:00:00,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,88027
2008-01-02 12:00:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,89237
2008-01-02 13:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94162
2008-01-02 14:00:00,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76237
2008-01-02 15:00:00,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,87593
2008-01-02 16:00:00,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,92207
2008-01-02 17:00:00,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,87116
2008-01-02 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58327
2008-01-02 19:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47915
2008-01-02 20:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41616
2008-01-02 21:00:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40092
2008-01-02 22:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,44302
2008-01-02 23:00:00,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45333
2008-01-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,47849
