timestamp,fr-%C3%89pid%C3%A9mie_de_chol%C3%A9ra,fr-Chloramph%C3%A9nicol,fr-Chloration_(d%C3%A9sinfection),fr-Chol%C3%A9ra,fr-Co-trimoxazole,fr-D%C3%A9shydratation,fr-Deuxi%C3%A8me_pand%C3%A9mie_de_chol%C3%A9ra,fr-Diarrh%C3%A9e,fr-Doxycycline,fr-Filtre_%C3%A0_eau,fr-Quinolone,fr-Solut%C3%A9_de_r%C3%A9hydratation_oral,fr-T%C3%A9tracycline,fr-Toxine_chol%C3%A9rique,fr-Traitement_primaire_de_l%27eau,fr-Troisi%C3%A8me_pand%C3%A9mie_de_chol%C3%A9ra_(1852-1860),fr-Vibrio_cholerae,fr-Vomissement,fr
2008-11-23 07:00:00,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,2,158131
2008-11-23 08:00:00,0,0,0,3,0,1,0,4,4,1,3,0,2,0,0,0,0,6,220944
2008-11-23 09:00:00,1,0,0,5,0,2,0,5,2,1,7,0,4,1,0,0,1,3,378774
2008-11-23 10:00:00,2,0,0,14,0,4,0,13,1,1,1,0,1,0,0,0,0,6,617339
2008-11-23 11:00:00,0,3,0,13,0,6,0,12,2,0,4,0,1,1,0,0,2,10,822541
2008-11-23 12:00:00,0,2,0,21,0,3,0,8,2,0,0,0,1,2,3,0,2,10,845954
2008-11-23 13:00:00,3,0,0,24,0,7,0,12,2,1,3,0,0,0,2,0,4,10,833018
2008-11-23 14:00:00,1,1,0,26,0,7,0,10,3,0,9,0,0,1,1,0,2,12,994906
2008-11-23 15:00:00,2,1,0,14,0,14,0,14,1,0,2,0,0,0,0,0,0,9,1116034
2008-11-23 16:00:00,0,3,0,11,2,16,0,10,2,0,9,0,2,2,1,0,2,10,1147138
2008-11-23 17:00:00,3,2,0,22,2,8,0,4,7,1,5,0,3,2,0,0,1,9,1190021
2008-11-23 18:00:00,0,9,0,30,2,9,0,8,2,0,1,0,10,2,1,0,10,16,1206583
2008-11-23 19:00:00,0,3,0,18,0,15,0,14,7,1,5,0,11,0,0,0,6,10,1082173
2008-11-23 20:00:00,0,9,0,23,0,13,0,7,2,0,2,1,3,0,1,0,1,12,1011413
2008-11-23 21:00:00,1,8,0,25,0,13,0,10,2,3,3,0,7,1,0,0,5,9,954090
2008-11-23 22:00:00,0,1,0,4,0,3,0,13,5,1,4,0,1,2,0,0,0,10,828813
2008-11-23 23:00:00,0,0,0,5,0,5,0,10,0,0,0,0,8,0,0,0,1,3,650064
2008-11-24 00:00:00,0,0,0,4,0,5,0,5,0,0,3,0,0,1,0,0,0,2,426329
2008-11-24 01:00:00,1,0,0,3,0,0,0,5,3,0,0,0,0,0,0,0,1,0,300784
2008-11-24 02:00:00,1,0,0,5,0,0,0,3,1,0,1,0,0,0,0,0,0,2,222192
2008-11-24 03:00:00,0,0,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,3,186477
2008-11-24 04:00:00,0,0,0,5,2,3,0,1,0,0,0,0,0,0,0,0,5,2,164972
2008-11-24 05:00:00,0,0,0,2,0,0,0,4,1,0,1,0,0,0,0,0,0,1,153033
2008-11-24 06:00:00,0,0,0,4,0,2,0,0,1,0,0,0,2,0,0,0,0,4,163135
2008-11-24 07:00:00,1,0,0,2,0,1,0,3,1,0,0,0,0,0,1,0,0,2,194259
2008-11-24 08:00:00,0,5,0,3,0,8,0,10,0,0,2,0,1,0,0,0,0,3,351176
2008-11-24 09:00:00,1,5,0,19,0,5,0,16,3,0,10,0,3,0,0,0,1,6,568549
2008-11-24 10:00:00,1,3,0,14,0,19,0,20,8,0,3,0,3,1,1,0,15,8,718154
2008-11-24 11:00:00,0,5,0,9,0,9,0,21,5,0,2,0,2,2,1,0,3,9,847675
2008-11-24 12:00:00,0,8,0,18,0,5,0,12,6,0,1,0,0,0,0,0,0,5,690069
2008-11-24 13:00:00,2,1,0,17,1,10,0,13,5,3,5,0,6,0,0,0,5,10,798780
2008-11-24 14:00:00,1,6,0,23,0,1,0,11,4,2,0,0,4,1,0,0,4,7,956121
2008-11-24 15:00:00,1,7,0,15,0,7,0,8,10,2,5,0,1,1,1,0,3,19,995554
2008-11-24 16:00:00,0,8,0,13,0,4,0,17,1,2,9,0,6,0,0,0,3,15,1043989
2008-11-24 17:00:00,2,6,0,16,0,9,0,11,3,9,13,0,3,4,0,0,4,20,1102992
2008-11-24 18:00:00,0,5,0,29,0,16,0,9,7,1,2,0,11,2,2,0,5,18,1180679
2008-11-24 19:00:00,0,7,0,19,0,10,0,13,8,0,8,0,1,0,4,0,0,9,1057772
2008-11-24 20:00:00,2,2,0,18,1,14,0,9,2,0,2,0,0,0,0,0,2,14,988924
2008-11-24 21:00:00,1,2,0,17,0,18,0,20,4,0,7,1,5,0,0,0,2,13,963197
2008-11-24 22:00:00,0,0,0,11,0,7,0,9,4,0,1,0,2,0,0,0,0,12,836562
2008-11-24 23:00:00,0,1,0,12,0,7,0,8,4,0,2,0,3,0,0,0,0,11,610308
2008-11-25 00:00:00,0,7,0,4,0,5,0,7,0,0,8,0,1,0,1,0,2,6,416862
2008-11-25 01:00:00,2,2,0,6,0,3,0,4,1,1,3,0,2,0,0,0,0,2,300377
2008-11-25 02:00:00,1,0,0,1,0,2,0,7,1,0,0,0,1,0,0,0,1,4,264532
2008-11-25 03:00:00,0,0,0,4,0,1,0,3,1,0,0,0,0,0,0,0,0,3,224341
2008-11-25 04:00:00,0,2,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,4,193660
2008-11-25 05:00:00,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,198373
2008-11-25 06:00:00,0,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,237598
2008-11-25 07:00:00,0,2,0,5,0,1,0,5,4,0,8,0,1,0,0,0,0,0,272765
2008-11-25 08:00:00,0,3,0,12,0,0,0,7,2,0,2,0,3,0,2,0,0,8,460669
2008-11-25 09:00:00,2,0,0,21,0,4,0,10,1,1,1,0,2,0,0,0,0,8,682083
2008-11-25 10:00:00,1,4,0,17,1,12,0,14,5,1,8,0,5,0,0,0,2,11,789162
2008-11-25 11:00:00,0,3,0,18,0,5,0,13,6,1,5,0,0,0,1,0,2,5,929866
2008-11-25 12:00:00,0,1,0,4,1,2,0,18,1,0,2,0,3,0,0,0,5,8,662594
2008-11-25 13:00:00,1,1,0,14,0,5,0,25,3,1,2,0,3,0,0,0,1,7,763248
2008-11-25 14:00:00,0,2,0,20,1,14,0,14,1,1,11,0,5,1,1,0,1,4,930076
2008-11-25 15:00:00,0,4,0,21,0,4,0,14,5,2,4,0,4,0,5,0,3,12,971721
2008-11-25 16:00:00,2,3,0,9,1,7,0,11,3,2,4,1,12,0,0,0,2,8,1010633
2008-11-25 17:00:00,1,2,0,25,1,6,0,13,3,3,4,0,0,1,0,0,16,8,1046543
2008-11-25 18:00:00,2,6,0,23,3,9,0,14,5,0,2,1,3,2,0,0,5,10,1077827
2008-11-25 19:00:00,1,1,0,45,0,15,0,23,3,0,7,0,2,1,1,0,8,15,1002094
2008-11-25 20:00:00,1,0,0,26,0,7,0,16,7,0,6,0,11,1,0,0,4,10,947626
2008-11-25 21:00:00,1,0,0,38,0,17,0,26,5,1,5,0,2,0,1,0,11,12,944814
2008-11-25 22:00:00,0,8,0,28,1,16,0,14,3,2,1,1,4,1,0,0,2,7,803542
2008-11-25 23:00:00,0,3,0,23,0,6,0,10,3,0,1,0,4,0,3,0,2,2,633611
2008-11-26 00:00:00,0,2,0,20,1,3,0,9,1,0,1,0,0,0,0,0,1,3,449582
2008-11-26 01:00:00,2,0,0,9,0,0,0,1,1,0,3,0,3,0,0,0,1,2,323318
2008-11-26 02:00:00,0,1,0,9,0,0,0,3,1,0,1,0,0,0,0,0,0,2,275598
2008-11-26 03:00:00,0,0,0,5,0,0,0,6,0,0,3,0,0,0,1,0,1,2,234487
2008-11-26 04:00:00,0,0,0,8,0,4,0,1,0,0,2,0,1,0,0,0,2,1,207864
2008-11-26 05:00:00,0,0,0,4,0,2,0,2,1,0,3,0,2,0,0,0,1,2,211587
2008-11-26 06:00:00,0,0,0,6,0,0,0,2,2,0,3,0,0,0,1,0,1,3,225175
2008-11-26 07:00:00,0,1,0,4,2,1,0,5,0,0,1,0,0,0,0,0,1,3,277664
2008-11-26 08:00:00,0,0,0,9,0,4,0,12,0,1,5,0,1,0,0,0,0,3,444848
2008-11-26 09:00:00,3,3,0,21,1,1,0,4,5,0,1,0,3,0,3,0,1,5,656115
2008-11-26 10:00:00,0,6,0,10,1,8,0,16,7,0,1,0,2,0,0,0,5,2,791404
2008-11-26 11:00:00,2,2,0,30,2,8,0,17,3,0,4,0,4,0,1,0,3,5,912460
2008-11-26 12:00:00,0,3,0,23,0,5,0,14,11,0,2,0,0,0,1,0,11,7,794619
2008-11-26 13:00:00,0,3,0,35,1,7,0,17,8,1,2,1,2,3,1,0,1,5,944577
2008-11-26 14:00:00,3,2,0,27,1,7,0,10,3,1,2,2,2,0,4,0,0,21,1099862
2008-11-26 15:00:00,2,3,0,43,0,3,0,5,8,3,4,0,1,0,6,0,0,10,1161788
2008-11-26 16:00:00,0,7,0,42,1,10,0,26,2,0,4,0,4,1,1,0,2,11,1174416
2008-11-26 17:00:00,2,3,0,30,0,18,0,16,4,0,4,0,9,1,1,0,4,5,1143643
2008-11-26 18:00:00,3,9,0,25,0,12,0,14,7,0,6,0,5,0,0,0,3,16,1117652
2008-11-26 19:00:00,0,1,0,35,0,10,0,14,1,1,3,0,5,0,1,0,4,9,1021763
2008-11-26 20:00:00,1,2,0,114,1,8,0,22,5,0,6,0,1,1,1,0,1,23,986778
2008-11-26 21:00:00,0,3,0,26,0,7,0,19,6,1,2,0,1,0,1,0,3,9,984539
2008-11-26 22:00:00,1,1,0,23,3,6,0,10,9,0,2,0,7,0,0,0,3,6,836075
2008-11-26 23:00:00,2,0,0,29,1,3,0,7,5,0,10,0,0,0,0,0,1,5,618665
2008-11-27 00:00:00,1,1,0,18,1,0,0,1,2,1,1,0,2,0,0,0,0,6,446932
2008-11-27 01:00:00,0,0,0,3,1,2,0,2,1,0,0,1,1,1,1,0,1,2,338929
2008-11-27 02:00:00,0,0,0,2,0,5,0,3,4,0,2,0,2,0,0,0,0,6,278680
2008-11-27 03:00:00,0,0,0,4,0,2,0,10,0,0,4,0,0,0,0,0,0,4,235596
2008-11-27 04:00:00,1,0,0,4,0,1,0,5,2,0,0,0,0,0,0,0,0,1,188624
2008-11-27 05:00:00,1,0,0,6,0,5,0,1,0,0,0,0,1,0,0,0,0,6,169274
2008-11-27 06:00:00,0,3,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,4,172220
2008-11-27 07:00:00,0,1,0,3,0,3,0,6,0,0,0,0,1,0,0,0,1,4,214433
2008-11-27 08:00:00,1,0,0,10,0,2,0,3,1,0,0,0,2,1,1,0,11,7,373283
2008-11-27 09:00:00,0,3,0,19,0,1,0,7,3,0,2,0,2,1,2,0,4,12,582279
2008-11-27 10:00:00,1,4,0,17,0,6,0,18,6,0,8,0,3,1,0,0,0,9,700815
2008-11-27 11:00:00,1,2,0,22,0,10,0,13,6,0,6,0,2,0,3,0,2,5,798998
2008-11-27 12:00:00,0,1,0,12,1,6,0,8,7,0,7,0,3,1,0,0,2,13,656166
2008-11-27 13:00:00,0,3,0,21,0,15,0,7,1,0,10,0,2,0,2,0,7,8,746379
2008-11-27 14:00:00,0,5,0,21,1,19,0,16,4,0,3,0,12,0,1,0,3,13,917007
2008-11-27 15:00:00,0,4,0,26,5,15,0,20,11,0,2,0,4,0,2,0,3,9,981834
2008-11-27 16:00:00,0,2,0,19,0,15,0,19,13,1,9,1,5,0,1,0,2,12,1024180
2008-11-27 17:00:00,1,6,0,22,0,7,0,9,7,1,8,0,3,0,0,0,2,15,1062412
2008-11-27 18:00:00,4,0,0,29,1,7,0,11,3,1,5,0,5,0,0,0,1,9,1121216
2008-11-27 19:00:00,2,2,0,24,0,8,0,21,6,0,7,0,5,1,0,0,5,6,1008730
2008-11-27 20:00:00,0,2,0,23,0,5,0,11,2,1,1,0,2,0,0,0,4,6,951411
2008-11-27 21:00:00,2,2,0,33,1,8,0,18,5,0,1,0,6,0,1,0,1,7,936704
2008-11-27 22:00:00,0,4,0,8,0,11,0,9,5,1,22,0,2,1,0,0,0,5,799977
2008-11-27 23:00:00,0,0,0,21,0,11,0,14,1,0,14,0,1,1,0,0,0,11,611202
2008-11-28 00:00:00,0,0,0,6,1,1,0,6,0,0,0,0,1,0,0,0,1,5,440604
2008-11-28 01:00:00,0,4,0,9,0,1,0,2,2,1,1,0,3,0,0,0,2,2,328292
2008-11-28 02:00:00,1,0,0,1,0,1,0,3,0,0,1,0,2,0,0,0,1,5,262146
2008-11-28 03:00:00,0,0,0,1,2,0,0,2,1,0,0,0,2,0,0,0,0,9,263975
2008-11-28 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,191878
2008-11-28 05:00:00,0,0,0,2,0,2,0,7,0,0,0,0,0,0,0,0,0,2,161658
2008-11-28 06:00:00,1,0,0,7,1,1,0,3,0,0,0,0,0,0,0,0,1,1,173553
2008-11-28 07:00:00,0,0,0,9,0,1,0,1,1,2,0,0,1,0,1,0,0,0,207812
2008-11-28 08:00:00,0,1,0,13,1,5,0,5,3,0,2,0,1,0,0,0,7,3,350962
2008-11-28 09:00:00,1,2,0,30,0,5,0,12,1,2,5,0,4,0,0,0,4,3,574197
2008-11-28 10:00:00,1,1,0,36,2,8,0,15,5,0,12,0,4,0,2,0,7,4,684479
2008-11-28 11:00:00,0,3,0,33,0,8,0,18,5,3,10,0,10,1,2,0,3,11,781704
2008-11-28 12:00:00,0,2,0,25,0,6,0,15,3,1,1,0,4,1,0,0,1,3,615471
2008-11-28 13:00:00,0,1,0,8,0,7,0,8,4,0,1,0,0,1,0,0,1,8,720063
2008-11-28 14:00:00,1,0,0,31,0,2,0,8,5,0,8,0,1,1,7,0,2,12,919945
2008-11-28 15:00:00,1,2,0,30,0,6,0,11,13,3,1,0,2,1,1,0,1,5,954720
2008-11-28 16:00:00,0,6,0,29,0,7,0,17,10,0,5,0,2,0,0,0,5,8,937202
2008-11-28 17:00:00,1,1,0,30,1,7,0,16,3,0,5,0,6,0,1,0,1,3,916042
2008-11-28 18:00:00,2,1,0,25,0,5,0,15,10,4,1,0,0,0,0,0,0,6,871555
2008-11-28 19:00:00,1,0,0,30,1,5,0,10,7,2,3,1,2,0,1,0,2,5,818163
2008-11-28 20:00:00,0,1,0,35,1,8,0,9,4,1,1,0,7,0,0,0,1,7,785360
2008-11-28 21:00:00,3,0,0,22,0,3,0,8,10,2,2,0,1,0,0,0,2,5,770089
2008-11-28 22:00:00,1,3,0,17,0,8,0,4,5,0,0,0,2,0,0,0,1,7,750979
2008-11-28 23:00:00,3,0,0,7,0,8,0,4,3,0,1,0,1,0,0,0,3,8,597354
2008-11-29 00:00:00,0,0,0,5,1,7,0,8,0,0,1,0,0,0,0,0,0,9,441801
2008-11-29 01:00:00,0,0,0,6,0,3,0,1,0,0,1,0,1,0,0,0,1,4,350679
2008-11-29 02:00:00,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,8,245003
2008-11-29 03:00:00,0,0,0,5,0,2,0,4,0,0,1,0,0,0,0,0,0,4,239116
2008-11-29 04:00:00,0,0,0,1,0,3,0,1,1,0,0,0,1,0,0,0,0,4,195785
2008-11-29 05:00:00,1,0,0,5,0,6,0,1,0,0,0,0,3,0,0,0,1,0,206947
2008-11-29 06:00:00,0,0,0,3,0,3,0,1,1,0,0,0,0,0,0,0,0,1,182858
2008-11-29 07:00:00,0,0,0,7,0,0,0,8,1,0,0,0,1,1,0,0,0,3,186878
2008-11-29 08:00:00,0,0,0,9,0,2,0,4,0,0,2,0,1,0,0,0,0,3,243029
2008-11-29 09:00:00,1,0,0,17,0,2,0,4,1,0,2,0,0,0,0,0,0,3,450359
2008-11-29 10:00:00,1,2,0,10,0,3,0,6,0,0,5,0,9,0,1,0,0,9,625789
2008-11-29 11:00:00,0,2,0,24,0,4,0,8,3,0,3,0,0,0,1,0,1,12,747802
2008-11-29 12:00:00,1,1,0,19,0,5,0,8,2,1,6,0,0,0,0,0,0,6,758169
2008-11-29 13:00:00,0,4,0,16,2,5,0,10,5,0,0,0,2,0,0,0,4,12,725623
2008-11-29 14:00:00,0,1,0,19,1,8,0,7,1,0,6,0,2,0,0,0,0,7,831767
2008-11-29 15:00:00,0,6,0,23,1,10,0,9,3,1,8,0,5,0,0,0,3,3,861985
2008-11-29 16:00:00,2,3,0,37,0,9,0,14,3,0,7,0,2,0,0,0,5,9,872436
2008-11-29 17:00:00,0,3,0,36,0,6,0,11,2,0,3,0,4,0,0,0,0,11,897291
2008-11-29 18:00:00,1,2,0,28,0,2,0,9,2,0,8,0,2,0,0,0,1,12,906791
2008-11-29 19:00:00,1,3,0,17,2,5,0,7,1,1,3,0,3,0,2,0,6,9,824065
2008-11-29 20:00:00,2,4,0,9,0,8,0,10,3,0,3,0,1,0,1,0,1,12,759054
2008-11-29 21:00:00,0,1,0,10,0,9,0,10,0,0,2,0,1,0,1,0,3,5,763002
2008-11-29 22:00:00,0,3,0,9,0,6,0,13,2,2,4,0,1,0,0,0,2,6,759076
2008-11-29 23:00:00,1,0,0,13,0,2,0,11,0,1,0,0,2,0,0,0,2,4,646328
2008-11-30 00:00:00,2,0,0,9,0,3,0,12,2,0,1,1,0,0,0,0,0,6,470671
2008-11-30 01:00:00,1,0,0,42,0,1,0,7,0,0,0,0,1,0,1,0,2,2,379535
2008-11-30 02:00:00,0,2,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,280301
2008-11-30 03:00:00,0,0,0,4,0,1,0,1,1,0,1,0,2,0,0,0,1,0,287918
2008-11-30 04:00:00,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,188127
2008-11-30 05:00:00,0,0,0,2,0,0,0,3,0,0,0,0,2,0,0,0,1,8,230116
2008-11-30 06:00:00,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178990
2008-11-30 07:00:00,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,2,3,199681
2008-11-30 08:00:00,0,0,0,6,0,1,0,6,0,0,1,0,0,0,0,0,0,3,212715
2008-11-30 09:00:00,1,2,0,13,0,6,0,12,0,0,1,0,3,0,0,0,5,2,362967
2008-11-30 10:00:00,0,2,0,8,0,8,0,5,9,0,1,1,2,1,2,0,3,8,605707
2008-11-30 11:00:00,3,2,0,13,1,6,0,23,2,1,6,0,1,0,1,0,1,8,798089
2008-11-30 12:00:00,1,0,0,10,0,6,0,10,3,0,1,1,1,0,0,0,1,9,821986
2008-11-30 13:00:00,1,1,0,43,1,5,0,3,4,0,1,0,2,0,1,0,0,12,815848
2008-11-30 14:00:00,0,0,0,58,1,9,0,15,5,0,7,0,7,0,1,0,3,10,964662
2008-11-30 15:00:00,2,7,0,45,0,8,0,7,2,0,1,0,7,0,2,0,1,15,1075829
2008-11-30 16:00:00,0,8,0,45,0,8,0,9,7,3,3,1,3,0,0,0,4,10,1096586
2008-11-30 17:00:00,0,4,0,37,0,13,0,16,6,2,4,0,1,0,2,0,1,10,1120372
2008-11-30 18:00:00,1,5,0,37,0,15,0,29,2,0,1,0,2,0,1,0,7,15,1149429
2008-11-30 19:00:00,2,3,0,42,2,7,0,5,6,1,2,0,1,0,3,0,3,8,1050736
2008-11-30 20:00:00,1,4,0,19,2,6,0,8,7,0,4,1,3,0,1,0,4,9,992331
2008-11-30 21:00:00,0,1,0,20,0,14,0,11,4,2,1,0,3,0,1,0,2,8,909228
2008-11-30 22:00:00,0,3,0,7,0,10,0,16,1,0,5,2,5,0,0,0,3,12,798605
2008-11-30 23:00:00,0,2,0,10,0,4,0,7,3,1,6,0,1,1,0,0,4,5,623031
2008-12-01 00:00:00,1,0,0,4,0,2,0,6,1,0,1,0,0,0,1,0,1,3,432337
2008-12-01 01:00:00,0,1,0,9,0,0,0,12,0,0,0,0,0,0,0,0,1,5,306270
2008-12-01 02:00:00,0,0,0,4,0,3,0,7,0,0,0,0,2,0,1,0,1,4,246185
2008-12-01 03:00:00,0,0,0,1,1,1,0,3,0,0,2,0,1,0,0,0,8,1,212718
2008-12-01 04:00:00,0,0,0,6,0,5,0,2,0,0,1,1,0,0,0,0,0,2,185230
2008-12-01 05:00:00,0,3,0,1,0,1,0,2,2,0,1,0,1,0,0,0,1,2,192071
2008-12-01 06:00:00,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,3,0,175920
2008-12-01 07:00:00,0,0,0,5,0,2,0,4,0,0,0,0,0,0,1,0,0,4,205582
2008-12-01 08:00:00,0,0,0,8,0,8,0,9,2,0,0,0,0,0,0,0,0,2,337207
2008-12-01 09:00:00,2,3,0,11,0,3,0,5,3,0,3,0,2,0,1,0,1,10,538288
2008-12-01 10:00:00,1,6,0,13,1,9,0,7,0,0,2,1,4,0,0,0,0,9,665814
2008-12-01 11:00:00,1,2,0,26,1,11,0,13,0,0,8,0,5,0,0,0,4,8,764659
2008-12-01 12:00:00,2,1,0,16,0,3,0,17,6,0,5,0,2,0,1,0,1,7,638667
2008-12-01 13:00:00,2,7,0,13,0,10,0,15,5,0,7,0,4,1,0,0,1,11,755664
2008-12-01 14:00:00,0,7,0,14,0,2,0,20,1,1,7,0,2,0,1,0,5,10,905895
2008-12-01 15:00:00,3,4,0,22,0,10,0,26,5,2,2,1,5,0,1,0,0,12,965687
2008-12-01 16:00:00,1,2,0,20,2,9,0,18,8,1,4,0,5,0,2,0,3,10,1028650
2008-12-01 17:00:00,3,2,0,19,0,16,0,15,11,0,1,0,3,0,1,0,5,20,1086787
2008-12-01 18:00:00,2,3,0,28,1,14,0,13,5,2,1,0,0,0,1,0,4,13,1160007
2008-12-01 19:00:00,0,0,0,24,2,11,0,20,1,1,15,0,5,0,3,0,1,9,1055067
2008-12-01 20:00:00,0,1,0,23,0,10,0,15,7,0,2,0,2,1,3,0,3,14,989710
2008-12-01 21:00:00,0,1,0,26,0,7,0,12,7,1,6,0,6,0,0,0,9,15,967176
2008-12-01 22:00:00,1,1,0,15,1,4,0,14,2,1,2,0,4,0,7,0,3,10,857549
2008-12-01 23:00:00,0,2,0,13,0,2,0,17,4,2,1,0,0,0,0,0,3,14,627756
2008-12-02 00:00:00,0,2,0,2,1,3,0,1,5,1,1,0,0,0,1,0,3,5,423503
2008-12-02 01:00:00,0,0,0,6,0,0,0,3,3,0,0,0,1,0,0,0,2,5,280661
2008-12-02 02:00:00,2,0,0,3,0,3,0,4,0,0,1,0,1,0,1,0,0,2,213778
2008-12-02 03:00:00,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,3,180047
2008-12-02 04:00:00,0,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,3,158147
2008-12-02 05:00:00,0,0,0,1,0,1,0,3,0,0,0,0,1,0,1,0,0,2,152201
2008-12-02 06:00:00,0,0,0,3,0,1,0,2,0,0,0,0,0,1,0,0,0,3,162150
2008-12-02 07:00:00,0,1,0,1,0,0,0,5,2,0,0,0,2,0,0,0,0,2,208791
2008-12-02 08:00:00,0,0,0,18,0,3,0,4,3,0,7,0,4,0,3,0,1,1,382778
2008-12-02 09:00:00,1,4,0,32,0,3,0,5,6,0,1,0,4,0,1,0,2,5,587504
2008-12-02 10:00:00,6,1,0,68,0,7,0,16,1,1,6,0,2,0,1,0,1,7,707588
2008-12-02 11:00:00,4,4,0,61,2,4,0,16,4,0,11,0,1,0,1,0,4,6,810213
2008-12-02 12:00:00,1,3,0,35,0,7,0,14,5,0,4,0,7,0,0,0,1,6,607253
2008-12-02 13:00:00,0,2,0,72,0,8,0,9,4,0,4,0,5,0,2,0,10,8,740861
2008-12-02 14:00:00,2,2,0,58,1,17,0,14,10,0,2,1,7,0,0,0,5,6,979194
2008-12-02 15:00:00,2,1,0,60,2,6,0,7,2,0,4,1,4,0,1,0,7,12,1005566
2008-12-02 16:00:00,1,1,0,41,1,8,0,17,1,0,2,0,2,0,1,0,3,11,1013972
2008-12-02 17:00:00,1,1,0,34,0,18,0,19,4,0,0,0,4,1,0,0,9,5,1018631
2008-12-02 18:00:00,2,4,0,48,1,15,0,17,7,0,4,0,3,2,3,0,17,9,1056236
2008-12-02 19:00:00,2,4,0,33,0,15,0,20,6,0,0,0,3,0,0,0,5,10,957062
2008-12-02 20:00:00,1,1,0,36,1,7,0,20,14,0,2,0,3,0,0,0,6,8,913515
2008-12-02 21:00:00,0,3,0,45,0,9,0,16,6,0,4,0,1,0,0,0,4,20,863468
2008-12-02 22:00:00,1,6,0,35,1,1,0,9,2,0,2,0,0,0,0,0,2,6,757660
2008-12-02 23:00:00,0,2,0,25,0,6,0,13,3,1,1,0,1,0,1,0,2,9,622302
2008-12-03 00:00:00,1,1,0,15,0,1,0,10,3,1,1,0,2,0,0,0,1,4,415546
2008-12-03 01:00:00,0,0,0,10,0,2,0,15,2,0,1,0,2,0,0,0,0,3,287203
2008-12-03 02:00:00,2,0,0,8,0,3,0,3,0,0,0,0,2,0,0,0,1,3,221563
2008-12-03 03:00:00,0,1,0,1,0,3,0,1,0,0,1,0,5,0,0,0,1,0,183686
2008-12-03 04:00:00,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,2,171542
2008-12-03 05:00:00,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,1,0,161429
2008-12-03 06:00:00,0,0,0,3,0,2,0,1,1,0,1,0,0,0,1,0,0,0,180808
2008-12-03 07:00:00,0,1,0,9,0,2,0,3,0,0,0,0,2,0,0,0,0,3,214050
2008-12-03 08:00:00,2,1,0,23,0,1,0,6,0,0,0,0,0,0,0,0,2,12,395200
2008-12-03 09:00:00,1,0,0,35,0,4,0,23,6,0,4,0,4,1,2,0,5,8,599465
2008-12-03 10:00:00,3,2,0,50,0,7,0,10,3,0,5,0,5,3,0,0,2,6,762003
2008-12-03 11:00:00,0,5,0,77,0,6,0,13,7,0,5,0,10,0,2,0,4,10,850448
2008-12-03 12:00:00,3,2,0,53,0,4,0,8,2,0,3,1,2,0,2,0,1,12,673020
2008-12-03 13:00:00,2,3,0,78,1,9,0,21,5,1,4,3,3,0,0,0,7,6,868678
2008-12-03 14:00:00,1,0,0,80,1,2,0,15,5,0,8,0,2,1,2,0,5,8,1070239
2008-12-03 15:00:00,2,2,0,48,0,13,0,19,4,0,6,0,6,1,1,0,4,11,1135097
2008-12-03 16:00:00,1,3,0,31,0,11,0,14,5,0,13,0,5,0,5,0,3,14,1107324
2008-12-03 17:00:00,1,3,0,44,0,18,0,22,7,1,5,0,2,0,0,0,8,11,1071436
2008-12-03 18:00:00,1,4,0,45,0,21,0,22,4,0,5,1,2,1,0,0,2,13,1047379
2008-12-03 19:00:00,0,5,0,41,0,9,0,22,2,0,5,0,7,0,0,0,11,9,972637
2008-12-03 20:00:00,6,1,0,252,0,3,0,14,6,0,4,0,2,0,0,0,13,15,940834
2008-12-03 21:00:00,3,5,0,32,0,3,0,15,7,0,4,0,0,0,1,0,5,7,937060
2008-12-03 22:00:00,1,1,0,31,0,13,0,19,8,0,5,0,6,0,0,0,1,4,790516
2008-12-03 23:00:00,1,0,0,31,0,7,0,12,2,1,0,0,1,0,0,0,1,7,592319
2008-12-04 00:00:00,1,0,0,19,0,4,0,5,4,0,0,0,2,0,1,0,2,1,427627
2008-12-04 01:00:00,1,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,7,306126
2008-12-04 02:00:00,1,0,0,9,0,1,0,2,1,1,0,0,1,0,0,0,4,3,235034
2008-12-04 03:00:00,0,0,0,8,0,4,0,2,0,0,1,0,0,0,0,0,1,3,222519
