timestamp,th-%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%89%E0%B8%B5%E0%B8%94%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%94%E0%B8%B3,th-%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%81,th-%E0%B8%9B%E0%B8%A7%E0%B8%94%E0%B8%A8%E0%B8%B5%E0%B8%A3%E0%B8%A9%E0%B8%B0,th-%E0%B8%9B%E0%B8%A7%E0%B8%94%E0%B9%83%E0%B8%99%E0%B8%82%E0%B9%89%E0%B8%AD,th-%E0%B8%9C%E0%B8%B7%E0%B9%88%E0%B8%99,th-%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%8B%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%AD%E0%B8%A5,th-%E0%B8%A2%E0%B8%B2%E0%B8%86%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%A1%E0%B8%A5%E0%B8%87,th-%E0%B8%A2%E0%B8%B2%E0%B8%95%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%84%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%AA,th-%E0%B8%A2%E0%B8%B8%E0%B8%87,th-%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%A7%E0%B8%A1,th-%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%AD%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%AA%E0%B8%9A,th-%E0%B8%AD%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%B1%E0%B8%99,th-%E0%B9%80%E0%B8%81%E0%B8%A5%E0%B9%87%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A,th-%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%AD%E0%B8%AD%E0%B8%81,th-%E0%B9%82%E0%B8%A3%E0%B8%84%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%95%E0%B8%B1%E0%B8%9A,th-%E0%B9%84%E0%B8%82%E0%B9%89,th-combined,th
12/16/07 12:00,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,28845
12/16/07 13:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30877
12/16/07 14:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,35011
12/16/07 15:00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,33057
12/16/07 16:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17788
12/16/07 17:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14362
12/16/07 18:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8837
12/16/07 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6576
12/16/07 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5145
12/16/07 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4009
12/16/07 22:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3644
12/16/07 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3732
12/17/07 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3946
12/17/07 1:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5575
12/17/07 2:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11546
12/17/07 3:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25171
12/17/07 4:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,29504
12/17/07 5:00,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,31772
12/17/07 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31504
12/17/07 7:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,36176
12/17/07 8:00,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,38638
12/17/07 9:00,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,35859
12/17/07 10:00,0,0,0,0,0,5,0,5,1,0,0,0,0,0,0,0,0,34672
12/17/07 11:00,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,39443
12/17/07 12:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,41144
12/17/07 13:00,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,39252
12/17/07 14:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,43934
12/17/07 15:00,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,34971
12/17/07 16:00,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,23560
12/17/07 17:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23744
12/17/07 18:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15600
12/17/07 19:00,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,13977
12/17/07 20:00,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11282
12/17/07 21:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13389
12/17/07 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375
12/17/07 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595
12/18/07 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5146
12/18/07 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5864
12/18/07 2:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,13250
12/18/07 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30749
12/18/07 4:00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,34792
12/18/07 5:00,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,33772
12/18/07 6:00,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,29778
12/18/07 7:00,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,33555
12/18/07 8:00,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,31030
12/18/07 9:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32288
12/18/07 10:00,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,32400
12/18/07 11:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,34976
12/18/07 12:00,0,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,37347
12/18/07 13:00,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,40500
12/18/07 14:00,0,0,0,0,0,2,0,0,7,0,0,1,0,0,0,0,0,40395
12/18/07 15:00,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,31007
12/18/07 16:00,0,0,0,0,0,4,0,0,5,0,0,1,0,0,0,0,0,23322
12/18/07 17:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22661
12/18/07 18:00,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19191
12/18/07 19:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15203
12/18/07 20:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5724
12/18/07 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4562
12/18/07 22:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3574
12/18/07 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201
12/19/07 0:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4180
12/19/07 1:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6203
12/19/07 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12398
12/19/07 3:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,26309
12/19/07 4:00,0,0,0,0,0,6,0,0,9,0,0,1,0,0,0,0,0,31045
12/19/07 5:00,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,32542
12/19/07 6:00,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,30665
12/19/07 7:00,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,30649
12/19/07 8:00,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,32896
12/19/07 9:00,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,32905
12/19/07 10:00,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,32328
12/19/07 11:00,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,32703
12/19/07 12:00,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,33278
12/19/07 13:00,0,0,0,0,0,2,0,1,9,0,0,0,0,0,0,0,0,32633
12/19/07 14:00,0,0,0,0,0,2,0,1,5,0,0,1,0,0,0,0,0,32248
12/19/07 15:00,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,33032
12/19/07 16:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,20944
12/19/07 17:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,16597
12/19/07 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15839
12/19/07 19:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13467
12/19/07 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12828
12/19/07 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9496
12/19/07 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8776
12/19/07 23:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4318
12/20/07 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4317
12/20/07 1:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5124
12/20/07 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13803
12/20/07 3:00,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,23936
12/20/07 4:00,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,30902
12/20/07 5:00,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,32494
12/20/07 6:00,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,28367
12/20/07 7:00,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,33001
12/20/07 8:00,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,34096
12/20/07 9:00,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,30035
12/20/07 10:00,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,30195
12/20/07 11:00,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,29752
12/20/07 12:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27986
12/20/07 13:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,28648
12/20/07 14:00,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,28410
12/20/07 15:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,23587
12/20/07 16:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,18657
12/20/07 17:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16759
12/20/07 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12389
12/20/07 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5933
12/20/07 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4490
12/20/07 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3569
12/20/07 22:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3625
12/20/07 23:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4890
12/21/07 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9022
12/21/07 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8859
12/21/07 2:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14562
12/21/07 3:00,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,28557
12/21/07 4:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,36715
12/21/07 5:00,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,38304
12/21/07 6:00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,35357
12/21/07 7:00,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,32523
12/21/07 8:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,30287
12/21/07 9:00,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,27060
12/21/07 10:00,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,26901
12/21/07 11:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20091
12/21/07 12:00,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,18379
12/21/07 13:00,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,20975
12/21/07 14:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20415
12/21/07 15:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,18277
12/21/07 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14715
12/21/07 17:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10886
12/21/07 18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8091
12/21/07 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5634
12/21/07 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4438
12/21/07 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203
12/21/07 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8119
12/21/07 23:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9288
12/22/07 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6845
12/22/07 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16698
12/22/07 2:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21908
12/22/07 3:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21532
12/22/07 4:00,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,21182
12/22/07 5:00,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,25888
12/22/07 6:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,24249
12/22/07 7:00,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,25815
12/22/07 8:00,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,25332
12/22/07 9:00,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,29559
12/22/07 10:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,29892
12/22/07 11:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,32667
12/22/07 12:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23882
12/22/07 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23453
12/22/07 14:00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19043
12/22/07 15:00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,17909
12/22/07 16:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16664
12/22/07 17:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12770
12/22/07 18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11105
12/22/07 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6205
12/22/07 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5693
12/22/07 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3809
12/22/07 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3969
12/22/07 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4457
12/23/07 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4327
12/23/07 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5125
12/23/07 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8095
12/23/07 3:00,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,12273
12/23/07 4:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17725
12/23/07 5:00,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,28068
12/23/07 6:00,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,26955
12/23/07 7:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,34233
12/23/07 8:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,31821
12/23/07 9:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26211
12/23/07 10:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20428
12/23/07 11:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17335
12/23/07 12:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,16719
12/23/07 13:00,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17863
12/23/07 14:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18462
12/23/07 15:00,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,17856
12/23/07 16:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14393
12/23/07 17:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12796
12/23/07 18:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9260
12/23/07 19:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7009
12/23/07 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5546
12/23/07 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3748
12/23/07 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540
12/23/07 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3462
12/24/07 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4686
12/24/07 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6008
12/24/07 2:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16941
12/24/07 3:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,21336
12/24/07 4:00,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,29569
12/24/07 5:00,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,32149
12/24/07 6:00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,36041
12/24/07 7:00,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,34281
12/24/07 8:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,37096
12/24/07 9:00,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,27599
12/24/07 10:00,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,24249
12/24/07 11:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,19696
12/24/07 12:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19021
12/24/07 13:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22666
12/24/07 14:00,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,22313
12/24/07 15:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19149
12/24/07 16:00,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,16309
12/24/07 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12540
12/24/07 18:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9415
12/24/07 19:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7251
12/24/07 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5015
12/24/07 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3557
12/24/07 22:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5044
12/24/07 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7700
12/25/07 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7601
12/25/07 1:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13307
12/25/07 2:00,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,14841
12/25/07 3:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,35661
12/25/07 4:00,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,36134
12/25/07 5:00,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,28939
12/25/07 6:00,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,26411
12/25/07 7:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,29817
12/25/07 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32171
12/25/07 9:00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,32016
12/25/07 10:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,30211
12/25/07 11:00,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,28119
12/25/07 12:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,26708
12/25/07 13:00,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,28895
12/25/07 14:00,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,30931
12/25/07 15:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23190
12/25/07 16:00,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,15584
12/25/07 17:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11868
12/25/07 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13347
12/25/07 19:00,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10114
12/25/07 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6711
12/25/07 21:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10666
12/25/07 22:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11724
12/25/07 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11244
12/26/07 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12661
12/26/07 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16689
12/26/07 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21076
12/26/07 3:00,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,22829
12/26/07 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27173
12/26/07 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28678
12/26/07 6:00,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,26373
12/26/07 7:00,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,29957
12/26/07 8:00,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,31478
12/26/07 9:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,29373
12/26/07 10:00,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,27996
12/26/07 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26474
12/26/07 12:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26588
12/26/07 13:00,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,25401
12/26/07 14:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,25121
12/26/07 15:00,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,22136
12/26/07 16:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,18029
12/26/07 17:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14055
12/26/07 18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10276
12/26/07 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11403
12/26/07 20:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15396
12/26/07 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8594
12/26/07 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13783
12/26/07 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14779
12/27/07 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999
12/27/07 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6927
12/27/07 2:00,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,11439
12/27/07 3:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22085
12/27/07 4:00,0,0,0,0,0,4,0,1,5,0,0,0,0,0,0,0,0,27757
12/27/07 5:00,0,0,0,0,0,1,0,1,5,0,0,1,0,0,0,0,0,28720
12/27/07 6:00,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,26170
12/27/07 7:00,0,0,0,0,0,1,0,0,8,0,0,1,0,0,0,0,0,34501
12/27/07 8:00,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,31090
12/27/07 9:00,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,31074
12/27/07 10:00,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,25002
12/27/07 11:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,24653
12/27/07 12:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25917
12/27/07 13:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23559
12/27/07 14:00,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,26321
12/27/07 15:00,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,23282
12/27/07 16:00,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,25026
12/27/07 17:00,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,18265
