timestamp,pl-%C5%9Awi%C5%84ska_grypa,pl-Amantadyna,pl-B%C3%B3l_g%C5%82owy,pl-Gor%C4%85czka,pl-Grypa,pl-H1N1,pl-H2N2,pl-H5N1,pl-H9N2,pl-Kaszel,pl-Leki_przeciwwirusowe,pl-Mialgia,pl-Nudno%C5%9Bci,pl-Ortomyksowirusy,pl-Oseltamiwir,pl-Paracetamol,pl-Przezi%C4%99bienie,pl-Ptasia_grypa,pl-Rymantadyna,pl-Szczepionka_przeciw_grypie,pl-Wirusowe_zaka%C5%BCenia_przewodu_pokarmowego,pl-Wymioty,pl-Zm%C4%99czenie,pl
2007-12-18 21:00:00,0,0,7,20,27,0,0,16,0,7,0,0,6,0,0,9,6,45,0,0,0,8,2,573862
2007-12-18 22:00:00,0,0,1,12,14,0,0,15,0,4,1,0,2,0,0,21,2,44,0,0,0,11,4,478958
2007-12-18 23:00:00,0,0,2,5,8,0,0,11,0,0,0,0,3,0,0,12,2,15,0,0,0,4,0,330559
2007-12-19 00:00:00,0,0,3,4,11,0,0,2,0,3,0,0,0,0,0,2,2,7,0,0,0,2,1,211534
2007-12-19 01:00:00,0,0,6,1,4,0,0,4,0,0,1,0,1,0,0,0,1,4,0,0,0,3,0,152999
2007-12-19 02:00:00,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,117763
2007-12-19 03:00:00,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,109226
2007-12-19 04:00:00,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,1,3,0,0,0,1,0,102765
2007-12-19 05:00:00,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,78558
2007-12-19 06:00:00,0,1,1,3,3,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,94602
2007-12-19 07:00:00,0,0,1,2,3,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,124749
2007-12-19 08:00:00,0,1,2,2,7,0,0,6,0,3,0,0,2,0,1,3,2,20,0,0,0,3,1,205623
2007-12-19 09:00:00,0,0,3,6,24,0,0,2,0,1,2,0,2,0,0,6,8,18,0,0,0,2,1,252615
2007-12-19 10:00:00,0,0,2,8,17,0,0,1,0,1,0,0,3,0,0,7,3,15,0,0,0,2,0,273875
2007-12-19 11:00:00,0,2,1,14,13,0,0,10,0,2,0,0,2,0,0,2,1,10,0,0,0,6,0,289889
2007-12-19 12:00:00,0,2,1,5,18,0,0,11,0,1,0,0,0,0,4,7,1,26,0,0,0,1,2,295731
2007-12-19 13:00:00,0,0,4,4,20,0,0,7,0,4,0,0,1,2,1,8,5,18,0,0,0,5,0,329746
2007-12-19 14:00:00,0,0,6,4,21,0,0,2,0,1,1,0,5,0,0,11,5,17,0,0,0,1,1,364718
2007-12-19 15:00:00,0,0,3,4,9,0,0,12,0,3,0,0,2,0,0,10,3,27,0,0,0,4,5,414277
2007-12-19 16:00:00,0,0,2,9,12,0,0,10,1,5,0,0,2,0,0,9,3,37,0,0,0,6,1,456585
2007-12-19 17:00:00,0,2,0,9,33,0,0,11,0,5,0,0,3,0,3,9,6,34,0,0,0,5,1,503505
2007-12-19 18:00:00,0,2,3,13,29,0,0,12,0,8,0,0,5,2,1,5,3,40,0,0,0,6,3,518435
2007-12-19 19:00:00,0,0,10,15,46,0,0,20,0,4,1,0,2,0,1,11,7,45,0,0,0,2,2,560267
2007-12-19 20:00:00,0,1,1,8,34,0,0,9,0,8,0,0,1,0,1,7,5,46,0,0,0,6,1,564038
2007-12-19 21:00:00,0,0,4,11,32,0,0,13,0,3,0,0,4,1,0,13,7,43,0,0,0,3,0,524170
2007-12-19 22:00:00,0,0,1,14,16,0,0,9,1,6,0,0,1,0,0,18,3,29,0,0,0,2,5,429376
2007-12-19 23:00:00,0,0,1,9,9,0,0,9,0,5,0,0,1,0,4,10,4,17,0,0,0,5,2,317736
2007-12-20 00:00:00,0,1,0,0,6,0,0,2,0,1,0,0,0,0,0,3,1,3,0,0,0,0,1,209164
2007-12-20 01:00:00,0,0,0,0,6,0,0,1,0,1,0,0,1,0,0,11,1,1,0,0,0,0,0,145923
2007-12-20 02:00:00,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,111455
2007-12-20 03:00:00,0,1,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,110526
2007-12-20 04:00:00,0,1,2,0,3,0,0,4,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,108066
2007-12-20 05:00:00,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,4,5,0,0,0,1,0,84682
2007-12-20 06:00:00,0,0,1,1,2,0,0,2,0,0,0,0,0,1,0,2,1,6,0,0,0,1,0,95037
2007-12-20 07:00:00,0,0,1,1,3,0,0,5,0,2,0,0,0,0,0,1,0,7,0,0,0,0,0,125475
2007-12-20 08:00:00,0,0,1,2,9,0,0,2,0,1,1,0,2,0,0,4,0,6,0,0,0,2,0,198779
2007-12-20 09:00:00,0,0,1,1,21,0,0,11,0,3,0,0,0,0,1,3,2,16,0,0,0,2,2,233435
2007-12-20 10:00:00,0,2,1,4,8,0,0,5,0,3,0,0,5,0,0,13,3,13,0,0,0,0,4,261469
2007-12-20 11:00:00,0,1,4,7,10,0,0,9,0,4,0,0,0,0,0,9,2,9,0,0,0,4,1,281660
2007-12-20 12:00:00,0,0,3,8,11,0,0,2,0,3,0,0,3,0,0,13,0,10,0,0,0,0,0,282811
2007-12-20 13:00:00,0,1,2,5,8,0,0,15,0,2,0,0,3,1,0,12,2,22,0,0,0,1,0,286257
2007-12-20 14:00:00,0,1,5,9,14,0,0,13,0,3,2,0,2,1,2,14,4,18,0,0,0,4,1,308109
2007-12-20 15:00:00,0,0,1,5,4,0,0,11,0,9,0,0,5,0,0,8,4,17,0,0,0,9,2,323869
2007-12-20 16:00:00,0,0,1,3,19,0,0,17,0,7,0,0,1,0,0,6,3,18,0,0,0,9,2,332627
2007-12-20 17:00:00,0,1,4,10,22,0,0,8,0,2,0,0,1,0,1,3,1,25,0,0,0,3,2,335255
2007-12-20 18:00:00,0,0,0,13,28,0,0,7,1,5,0,0,0,0,1,4,4,27,0,0,0,4,0,346941
2007-12-20 19:00:00,0,0,4,7,22,0,0,4,0,7,0,0,4,1,0,11,1,21,0,0,0,7,3,376386
2007-12-20 20:00:00,0,0,3,4,23,0,0,11,1,8,2,0,1,0,0,14,11,24,0,0,0,5,1,389580
2007-12-20 21:00:00,0,0,0,12,13,0,0,11,0,8,0,0,3,0,0,6,2,27,0,0,0,4,1,383967
2007-12-20 22:00:00,0,0,4,15,13,0,0,6,0,1,0,0,1,0,0,12,2,15,0,0,0,5,4,346585
2007-12-20 23:00:00,0,0,0,12,13,0,0,3,0,2,0,0,3,0,0,9,3,6,0,0,0,10,0,264435
2007-12-21 00:00:00,0,0,1,4,5,0,0,5,0,3,0,0,3,0,0,7,0,2,0,0,0,4,0,185175
2007-12-21 01:00:00,0,0,4,2,1,0,0,1,0,1,0,0,0,0,0,5,0,4,0,0,0,0,1,124733
2007-12-21 02:00:00,0,1,1,0,3,0,0,1,0,1,1,0,1,0,0,4,2,2,0,0,0,0,0,103867
2007-12-21 03:00:00,0,1,0,1,5,0,0,3,0,0,0,0,0,1,0,3,0,1,0,0,0,2,0,99200
2007-12-21 04:00:00,0,0,2,2,2,0,0,2,0,4,1,0,1,0,0,0,1,0,0,0,0,2,1,103824
2007-12-21 05:00:00,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,102844
2007-12-21 06:00:00,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,1,2,0,0,0,1,0,111369
2007-12-21 07:00:00,0,0,2,0,9,0,0,3,0,0,0,0,1,0,0,2,1,3,0,0,0,3,0,136560
2007-12-21 08:00:00,0,0,0,5,6,0,0,6,0,1,0,0,1,0,0,7,1,4,0,0,0,3,0,184905
2007-12-21 09:00:00,0,0,1,5,12,0,0,2,0,2,0,0,3,0,0,20,0,7,0,0,0,3,1,206845
2007-12-21 10:00:00,0,0,1,4,8,0,0,3,0,0,0,0,3,0,0,5,1,9,0,0,0,4,0,237477
2007-12-21 11:00:00,0,0,3,9,10,0,0,5,1,5,0,0,1,0,0,2,4,30,0,0,0,3,0,269432
2007-12-21 12:00:00,0,1,2,1,11,0,0,5,0,6,0,0,1,0,0,14,4,12,0,0,0,3,0,292070
2007-12-21 13:00:00,0,0,3,4,5,0,0,11,0,2,0,0,1,0,0,12,3,14,0,0,0,3,1,280850
2007-12-21 14:00:00,0,0,6,7,7,0,0,5,0,3,0,0,1,0,0,2,2,14,0,0,0,4,1,281328
2007-12-21 15:00:00,0,0,0,7,5,0,0,3,0,5,1,0,3,0,1,9,1,11,0,0,0,4,0,273967
2007-12-21 16:00:00,0,0,6,10,12,0,0,8,0,1,0,0,1,0,0,6,5,11,0,0,0,7,0,284718
2007-12-21 17:00:00,0,0,2,11,9,0,0,4,0,4,0,0,7,0,0,9,1,3,0,0,0,12,0,286603
2007-12-21 18:00:00,0,0,1,4,6,0,0,3,0,5,0,0,1,0,0,15,0,11,0,0,0,3,5,294072
2007-12-21 19:00:00,0,0,1,9,9,0,0,2,0,1,2,0,2,0,0,7,0,13,0,0,0,3,0,314955
2007-12-21 20:00:00,0,0,1,18,11,0,0,3,0,3,1,0,2,0,2,6,2,16,0,0,0,0,0,320883
2007-12-21 21:00:00,0,0,2,7,13,0,0,5,0,2,0,0,0,0,0,13,2,17,0,0,0,1,2,337337
2007-12-21 22:00:00,0,0,2,10,7,0,0,5,0,5,1,0,1,1,0,9,2,10,0,0,0,7,1,316929
2007-12-21 23:00:00,0,0,0,5,10,0,0,4,0,2,1,0,2,1,0,8,5,9,0,0,0,3,3,278034
2007-12-22 00:00:00,0,0,0,3,6,0,0,8,0,2,0,0,0,1,0,10,2,5,0,0,0,5,0,226253
2007-12-22 01:00:00,0,0,0,3,2,0,0,1,0,2,0,0,0,0,2,2,1,2,0,0,0,1,0,156624
2007-12-22 02:00:00,0,0,0,1,5,0,0,2,0,1,0,0,0,0,0,5,1,1,0,0,0,0,0,124509
2007-12-22 03:00:00,0,2,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,5,0,0,0,0,0,122488
2007-12-22 04:00:00,0,0,1,0,4,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,4,0,146792
2007-12-22 05:00:00,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,149960
2007-12-22 06:00:00,0,0,0,0,2,0,0,3,0,2,0,0,1,0,0,1,0,0,0,0,0,1,1,142995
2007-12-22 07:00:00,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,102009
2007-12-22 08:00:00,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,12,0,4,0,0,0,1,0,118737
2007-12-22 09:00:00,0,0,1,2,5,0,0,3,0,4,0,0,0,0,1,5,3,3,0,0,0,1,1,154192
2007-12-22 10:00:00,0,1,2,5,14,0,0,4,0,1,0,0,1,0,0,7,1,7,0,0,0,3,0,204630
2007-12-22 11:00:00,0,1,1,8,8,0,0,5,0,4,0,0,2,0,1,13,2,10,0,0,0,3,0,228760
2007-12-22 12:00:00,0,0,0,3,8,0,0,5,0,1,0,0,3,0,0,3,2,13,0,0,0,4,1,256904
2007-12-22 13:00:00,0,0,3,4,5,0,0,9,0,1,0,0,1,0,0,13,2,17,0,0,0,4,0,256848
2007-12-22 14:00:00,0,0,0,4,9,0,0,11,0,3,0,0,3,0,0,6,2,18,0,0,0,4,1,255633
2007-12-22 15:00:00,0,0,2,3,7,0,0,7,0,2,0,0,3,0,0,13,2,28,0,0,0,0,0,270612
2007-12-22 16:00:00,0,0,1,5,3,0,0,7,0,5,0,0,1,0,0,6,4,28,0,0,0,1,3,295784
2007-12-22 17:00:00,0,0,0,6,4,0,0,11,0,4,0,0,2,0,0,14,1,17,0,0,0,0,0,301950
2007-12-22 18:00:00,0,0,3,10,7,0,0,15,0,1,0,0,3,0,0,9,3,12,0,0,0,4,0,326193
2007-12-22 19:00:00,0,0,0,12,10,0,0,9,1,5,0,0,2,0,0,12,1,23,0,0,0,4,0,344183
2007-12-22 20:00:00,0,2,8,8,10,0,0,5,0,4,0,0,2,0,0,25,2,12,0,0,0,5,0,311270
2007-12-22 21:00:00,0,0,3,5,9,0,0,7,0,10,0,0,3,0,0,16,2,15,0,0,0,6,2,309736
2007-12-22 22:00:00,0,0,4,1,2,0,0,14,0,2,0,0,2,0,0,4,0,18,0,0,0,4,1,314372
2007-12-22 23:00:00,0,1,3,3,13,0,0,5,0,4,0,0,2,0,0,15,0,19,0,0,0,5,3,271267
2007-12-23 00:00:00,0,0,1,4,4,0,0,5,0,2,0,0,1,1,1,6,1,8,0,0,0,4,0,215753
2007-12-23 01:00:00,0,1,0,2,3,0,0,2,0,2,0,0,0,1,1,3,2,4,0,0,0,0,0,153130
2007-12-23 02:00:00,0,0,0,3,3,0,0,2,0,0,0,0,0,0,0,4,1,4,0,0,0,2,0,113356
2007-12-23 03:00:00,0,0,0,1,4,0,0,0,0,3,0,0,0,0,0,2,1,1,0,0,0,2,0,92573
2007-12-23 04:00:00,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,72368
2007-12-23 05:00:00,0,0,0,3,3,0,0,3,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,76912
2007-12-23 06:00:00,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,92759
2007-12-23 07:00:00,0,0,0,3,3,0,0,2,1,1,1,0,0,0,0,0,1,5,0,0,0,1,0,112833
2007-12-23 08:00:00,0,0,0,2,5,0,0,0,0,3,0,0,0,0,0,2,2,4,0,0,0,2,0,127576
2007-12-23 09:00:00,0,1,3,1,5,0,0,10,0,3,0,0,0,0,0,2,2,9,0,0,0,4,0,157087
2007-12-23 10:00:00,0,0,1,6,3,0,0,4,0,1,0,0,1,0,0,2,1,15,0,0,0,3,1,221359
2007-12-23 11:00:00,0,0,0,6,7,0,0,4,0,1,0,0,1,0,0,8,2,14,0,0,0,2,0,254874
2007-12-23 12:00:00,0,0,1,6,7,0,0,2,0,0,0,0,2,0,0,15,2,21,0,0,0,4,2,283905
2007-12-23 13:00:00,0,0,4,7,5,0,0,12,0,0,0,0,3,0,0,3,3,14,0,0,0,3,1,323374
2007-12-23 14:00:00,0,0,4,5,9,0,0,4,0,2,0,0,3,0,0,3,0,20,0,0,0,2,1,344445
2007-12-23 15:00:00,0,1,0,5,10,0,0,9,0,3,0,0,2,0,1,6,0,6,0,0,0,2,0,292251
2007-12-23 16:00:00,0,0,3,4,7,0,0,4,0,4,0,0,8,0,0,4,0,17,0,0,0,5,1,293524
2007-12-23 17:00:00,0,0,2,7,10,0,0,12,0,3,1,0,3,0,1,1,2,10,0,0,0,5,1,310056
2007-12-23 18:00:00,0,0,4,19,17,0,0,9,0,5,0,0,4,0,0,11,6,34,0,0,0,2,1,321180
2007-12-23 19:00:00,0,1,3,7,8,0,0,11,0,4,0,0,3,0,0,8,1,19,0,0,0,6,2,335498
2007-12-23 20:00:00,0,0,5,7,8,0,0,7,0,2,0,0,2,1,0,23,1,18,0,0,0,4,1,357755
2007-12-23 21:00:00,0,0,1,7,10,0,0,19,0,5,0,0,1,0,0,7,1,23,0,0,0,2,0,389587
2007-12-23 22:00:00,0,0,2,4,22,0,0,15,0,6,1,0,1,0,0,10,1,20,0,0,0,5,1,381500
2007-12-23 23:00:00,0,0,0,4,9,0,0,9,0,1,0,0,0,0,0,1,1,10,0,0,0,2,3,344562
2007-12-24 00:00:00,0,0,0,5,6,0,0,7,2,4,0,0,1,0,0,10,0,9,0,0,0,7,0,269522
2007-12-24 01:00:00,0,0,1,2,4,0,0,5,0,2,0,0,0,0,0,7,0,8,0,0,0,1,1,206543
2007-12-24 02:00:00,0,1,1,2,6,0,0,7,0,3,0,0,0,0,0,0,0,7,0,0,0,0,2,191435
2007-12-24 03:00:00,0,0,3,1,2,0,0,2,0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,143442
2007-12-24 04:00:00,0,0,1,3,3,0,0,2,0,0,0,0,0,0,0,2,0,5,0,0,0,1,0,122105
2007-12-24 05:00:00,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,5,0,0,0,2,1,123547
2007-12-24 06:00:00,0,0,0,4,3,0,0,6,0,1,0,0,0,0,0,3,1,3,0,0,0,1,0,106012
2007-12-24 07:00:00,0,0,2,3,5,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,5,0,120954
2007-12-24 08:00:00,0,0,1,4,3,0,0,2,0,0,0,0,1,0,1,6,0,10,0,0,0,2,0,154887
2007-12-24 09:00:00,0,0,0,3,9,0,0,4,0,2,1,0,0,0,0,9,1,8,0,0,0,2,1,206706
2007-12-24 10:00:00,0,0,2,2,5,0,0,7,0,7,0,0,1,0,0,5,1,22,0,0,0,4,1,275756
2007-12-24 11:00:00,0,0,2,8,4,0,0,3,0,1,0,0,1,0,0,3,3,12,0,0,0,6,1,340660
2007-12-24 12:00:00,0,0,1,3,6,0,0,6,1,3,0,0,2,1,0,6,1,14,0,0,0,6,1,353946
2007-12-24 13:00:00,0,0,1,6,15,0,0,0,0,1,0,0,0,0,0,12,0,19,0,0,0,4,1,350877
2007-12-24 14:00:00,0,0,5,9,4,0,0,8,0,2,0,0,1,0,0,3,2,8,0,0,0,7,0,313962
2007-12-24 15:00:00,0,1,1,8,12,0,0,14,0,2,0,0,2,0,0,0,0,12,0,0,0,3,3,271521
2007-12-24 16:00:00,0,3,1,1,4,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,1,0,230969
2007-12-24 17:00:00,0,0,0,4,9,0,0,5,0,1,0,0,1,0,0,2,1,5,0,0,0,1,0,200031
2007-12-24 18:00:00,0,0,0,7,9,0,0,8,0,0,1,0,0,1,0,3,0,10,0,0,0,2,0,202120
2007-12-24 19:00:00,0,1,2,5,5,0,0,7,0,2,0,0,0,0,0,4,1,5,0,0,0,1,3,215307
2007-12-24 20:00:00,0,0,0,5,5,0,0,8,0,3,0,0,1,1,0,6,1,5,0,0,0,3,0,236400
2007-12-24 21:00:00,0,0,0,5,4,0,0,7,0,6,0,0,2,0,0,4,1,5,0,0,0,6,0,273934
2007-12-24 22:00:00,0,0,5,1,5,0,0,12,0,2,0,0,3,0,0,11,2,11,0,0,0,1,0,279283
2007-12-24 23:00:00,0,0,0,7,8,0,0,4,0,1,0,0,1,1,0,2,1,8,0,0,0,2,0,233893
2007-12-25 00:00:00,0,0,0,3,2,0,0,2,0,2,0,0,0,0,0,1,0,5,0,0,0,1,0,203183
2007-12-25 01:00:00,0,0,1,3,1,0,0,2,0,2,0,0,0,0,0,2,0,4,0,0,0,1,0,164844
2007-12-25 02:00:00,0,2,1,3,1,0,0,2,0,2,0,0,1,0,1,2,2,3,0,0,0,3,0,142306
2007-12-25 03:00:00,0,0,0,2,6,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,117191
2007-12-25 04:00:00,0,0,0,1,3,0,0,2,0,1,0,0,0,0,1,2,0,1,0,0,0,2,0,103364
2007-12-25 05:00:00,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102682
2007-12-25 06:00:00,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,118538
2007-12-25 07:00:00,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,124734
2007-12-25 08:00:00,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,124806
2007-12-25 09:00:00,0,0,0,2,5,0,0,3,0,2,0,0,1,0,1,1,1,5,0,0,0,0,1,122643
2007-12-25 10:00:00,0,1,2,3,6,0,0,2,0,2,0,0,1,0,1,5,2,6,0,0,0,3,0,171956
2007-12-25 11:00:00,0,1,0,10,8,0,0,0,0,1,0,0,0,0,0,4,2,9,0,0,0,3,1,216380
2007-12-25 12:00:00,0,0,3,1,4,0,0,4,1,5,0,0,2,0,0,7,2,8,0,0,0,4,2,255126
2007-12-25 13:00:00,0,1,3,6,1,0,0,3,0,2,0,0,2,0,0,7,2,2,0,0,0,3,0,273700
2007-12-25 14:00:00,0,0,5,3,2,0,0,9,0,3,0,0,0,0,0,16,2,10,0,0,0,2,1,270173
2007-12-25 15:00:00,0,1,2,0,3,0,0,4,0,2,0,0,2,0,1,18,3,10,0,0,0,7,2,257503
2007-12-25 16:00:00,0,0,0,5,7,0,0,4,0,1,0,0,2,0,1,15,0,6,0,0,0,2,1,258534
2007-12-25 17:00:00,0,0,3,5,9,0,0,0,0,3,0,0,0,0,0,10,1,6,0,0,0,11,0,270428
2007-12-25 18:00:00,0,1,5,6,12,0,0,4,0,5,0,0,2,0,0,4,4,14,0,0,0,6,1,296926
2007-12-25 19:00:00,0,1,2,8,6,0,0,1,0,4,0,0,2,0,0,4,2,4,0,0,0,10,0,313063
2007-12-25 20:00:00,0,0,4,4,8,0,0,7,0,4,0,0,0,0,0,18,1,3,0,0,0,17,0,286526
2007-12-25 21:00:00,0,0,0,7,9,0,0,3,0,2,0,0,3,0,0,4,2,4,0,0,0,21,1,306116
2007-12-25 22:00:00,0,0,1,9,13,0,0,6,0,5,0,0,3,0,0,8,0,7,0,0,0,8,0,319669
2007-12-25 23:00:00,0,1,5,3,5,0,0,5,0,3,0,0,6,0,0,10,2,8,0,0,0,11,0,288462
2007-12-26 00:00:00,0,0,0,2,6,0,0,3,0,3,0,0,1,0,0,10,1,7,0,0,0,9,0,226175
2007-12-26 01:00:00,0,3,0,2,3,0,0,0,0,2,0,0,3,0,4,7,0,5,0,0,0,6,1,171732
2007-12-26 02:00:00,0,0,0,2,4,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,135237
2007-12-26 03:00:00,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,118753
2007-12-26 04:00:00,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,92978
2007-12-26 05:00:00,0,0,2,2,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,102179
2007-12-26 06:00:00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,85067
2007-12-26 07:00:00,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,2,0,69869
2007-12-26 08:00:00,0,2,1,1,2,0,0,0,0,1,0,0,0,0,1,2,0,3,0,0,0,1,0,88728
2007-12-26 09:00:00,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0,0,5,0,137276
2007-12-26 10:00:00,0,0,1,7,2,0,0,5,0,1,0,0,1,0,0,8,0,5,0,0,0,8,0,191960
2007-12-26 11:00:00,0,1,2,6,12,0,0,2,0,3,1,0,3,0,1,5,3,13,0,0,0,3,0,254475
2007-12-26 12:00:00,0,1,1,8,6,0,0,7,0,1,0,0,0,0,0,6,1,9,0,0,0,5,1,302208
2007-12-26 13:00:00,0,0,2,5,10,0,0,6,0,2,1,0,2,0,0,6,2,11,0,0,0,2,0,310230
2007-12-26 14:00:00,0,2,7,4,9,0,0,1,0,2,0,0,1,0,1,8,1,10,0,0,0,6,1,305373
2007-12-26 15:00:00,0,1,3,11,14,0,0,10,0,8,0,0,0,0,1,6,3,3,0,0,0,12,1,300245
2007-12-26 16:00:00,0,2,3,7,9,0,0,3,0,2,0,0,1,0,1,16,1,12,0,0,0,15,1,295459
2007-12-26 17:00:00,0,0,3,16,10,0,0,6,0,3,1,0,3,0,1,13,1,13,0,0,0,7,0,306190
2007-12-26 18:00:00,0,0,1,14,17,0,0,5,0,4,1,0,3,0,0,7,2,17,0,0,0,10,1,328355
2007-12-26 19:00:00,0,1,3,9,19,0,0,6,0,3,0,0,6,0,0,9,7,18,0,0,0,7,2,364945
2007-12-26 20:00:00,0,0,5,8,12,0,0,13,0,10,1,0,1,0,0,13,3,25,0,0,0,4,1,368650
2007-12-26 21:00:00,0,0,4,13,12,0,0,10,1,3,1,0,0,0,0,7,2,21,0,0,0,7,1,358484
2007-12-26 22:00:00,0,1,6,9,14,0,0,12,0,2,1,0,1,0,1,9,2,16,0,0,0,9,0,365434
2007-12-26 23:00:00,0,1,2,9,16,0,0,15,0,2,1,0,3,0,0,11,0,19,0,0,0,2,0,312548
2007-12-27 00:00:00,0,0,1,3,8,0,0,6,1,2,0,0,4,1,0,2,2,8,0,0,0,2,0,257513
2007-12-27 01:00:00,0,1,0,1,6,0,0,5,0,4,1,0,0,0,0,4,1,3,0,0,0,1,0,197376
2007-12-27 02:00:00,0,0,0,1,3,0,0,0,0,2,0,0,1,0,0,1,0,5,0,0,0,1,0,151656
2007-12-27 03:00:00,0,1,1,1,1,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,1,0,145714
2007-12-27 04:00:00,0,0,0,4,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,91136
2007-12-27 05:00:00,0,0,0,0,2,0,0,1,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,86456
2007-12-27 06:00:00,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,84712
2007-12-27 07:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,0,2,0,94314
2007-12-27 08:00:00,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,1,3,2,0,0,0,2,1,136659
2007-12-27 09:00:00,0,0,0,2,9,0,0,1,0,1,0,0,2,0,0,4,1,10,0,0,0,3,0,187795
2007-12-27 10:00:00,0,4,2,7,19,0,0,6,0,5,1,0,1,0,3,8,3,12,0,0,0,6,0,256790
2007-12-27 11:00:00,0,1,5,9,13,0,0,1,0,8,2,0,4,0,0,7,1,8,0,0,0,11,1,325898
2007-12-27 12:00:00,0,0,1,5,10,0,0,10,0,2,0,0,5,0,0,6,4,15,0,0,0,5,3,394757
2007-12-27 13:00:00,0,0,4,7,19,0,0,7,0,3,0,0,1,0,1,11,4,10,0,0,0,2,3,408219
2007-12-27 14:00:00,0,2,6,6,17,0,0,4,0,3,0,0,3,0,1,19,7,18,0,0,0,2,0,418611
2007-12-27 15:00:00,0,0,3,6,12,0,0,3,0,4,0,0,4,1,1,13,1,7,0,0,0,4,3,406801
2007-12-27 16:00:00,0,0,4,4,9,0,0,4,1,5,0,0,1,0,0,24,3,12,0,0,0,6,0,397822
2007-12-27 17:00:00,0,0,14,14,14,0,0,13,1,6,0,0,3,0,0,9,1,8,0,0,0,7,4,413207
2007-12-27 18:00:00,0,1,8,11,26,0,0,3,0,2,0,0,2,0,2,15,5,14,0,0,0,5,1,422423
2007-12-27 19:00:00,0,0,3,20,17,0,0,7,0,10,1,0,8,0,0,14,9,9,0,0,0,13,1,432065
2007-12-27 20:00:00,0,1,4,19,25,0,0,4,0,4,1,0,5,1,0,7,4,12,0,0,0,11,1,460210
2007-12-27 21:00:00,0,1,3,9,20,0,0,6,0,6,0,0,5,0,0,8,4,23,0,0,0,3,2,476749
2007-12-27 22:00:00,0,0,2,9,17,0,0,9,0,2,0,0,4,0,0,32,2,15,0,0,0,10,2,471434
2007-12-27 23:00:00,0,0,2,10,12,0,0,6,0,7,0,0,2,0,1,8,2,14,0,0,0,10,2,388216
2007-12-28 00:00:00,0,0,1,3,6,0,0,0,0,6,0,0,1,0,0,6,2,9,0,0,0,6,0,264302
